sample_label,cluster
monkeyc5hr1s2065,3
monkeyc5hr1s2066,3
monkeyc5hr1s2067,5
monkeyc5hr1s2068,3
monkeyc5hr1s2069,5
monkeyc5hr1s2070,5
monkeyc5hr1s2071,8
monkeyc5hr1s2072,5
monkeyc5hr1s2073,0
monkeyc5hr1s2074,3
monkeyc5hr1s2075,8
monkeyc5hr1s2076,5
monkeyc5hr1s2077,5
monkeyc5hr1s2078,5
monkeyc5hr1s2079,8
monkeyc5hr1s2080,3
monkeyc5hr1s2081,8
monkeyc5hr1s2082,5
monkeyc5hr1s2083,3
monkeyc5hr1s2084,8
monkeyc5hr1s2085,3
monkeyc5hr1s2086,5
monkeyc5hr1s2087,3
monkeyc5hr1s2088,0
monkeyc5hr1s2089,8
monkeyc5hr1s2090,3
monkeyc5hr1s2091,3
monkeyc5hr1s2092,3
monkeyc5hr1s2093,5
monkeyc5hr1s2094,8
monkeyc5hr1s2095,5
monkeyc5hr1s2096,5
monkeyc5hr1s2097,3
monkeyc5hr1s2098,3
monkeyc5hr1s2099,5
monkeyc5hr1s2100,5
monkeyc5hr1s2101,5
monkeyc5hr1s2102,3
monkeyc5hr1s2103,0
monkeyc5hr1s2104,3
monkeyc5hr1s2105,8
monkeyc5hr1s2106,8
monkeyc5hr1s2107,5
monkeyc5hr1s2108,3
monkeyc5hr1s2109,5
monkeyc5hr1s2110,5
monkeyc5hr1s2111,3
monkeyc5hr1s2112,8
monkeyc5hr1s2113,8
monkeyc5hr1s2114,5
monkeyc5hr1s2115,3
monkeyc5hr1s2116,3
monkeyc5hr1s2117,8
monkeyc5hr1s2118,5
monkeyc5hr1s2119,0
monkeyc5hr1s2120,5
monkeyc5hr1s2121,3
monkeyc5hr1s2122,8
monkeyc5hr1s2123,3
monkeyc5hr1s2124,5
monkeyc5hr1s2125,0
monkeyc5hr1s2126,8
monkeyc5hr1s2127,3
monkeyc5hr1s2128,5
monkeyc5hr1s2129,8
monkeyc5hr1s2130,8
monkeyc5hr1s2131,5
monkeyc5hr1s2132,3
monkeyc5hr1s2133,5
monkeyc5hr1s2134,5
monkeyc5hr1s2135,8
monkeyc5hr1s2136,5
monkeyc5hr1s2137,8
monkeyc5hr1s2138,3
monkeyc5hr1s2139,5
monkeyc5hr1s2140,3
monkeyc5hr1s2141,0
monkeyc5hr1s2142,3
monkeyc5hr1s2143,5
monkeyc5hr1s2144,8
monkeyc5hr1s2145,3
monkeyc5hr1s2146,5
monkeyc5hr1s2147,3
monkeyc5hr1s2148,5
monkeyc5hr1s2149,3
monkeyc5hr1s2150,3
monkeyc5hr1s2151,0
monkeyc5hr1s2152,8
monkeyc5hr1s2153,3
monkeyc5hr1s2154,8
monkeyc5hr1s2155,3
monkeyc5hr1s2156,8
monkeyc5hr1s2157,8
monkeyc5hr1s2158,8
monkeyc5hr1s2159,3
monkeyc5hr1s2160,5
monkeyc5hr1s2161,8
monkeyc5hr1s2162,0
monkeyc5hr1s2163,8
monkeyc5hr1s2164,3
monkeyc5hr1s2165,0
monkeyc5hr1s2166,5
monkeyc5hr1s2167,3
monkeyc5hr1s2168,8
monkeyc5hr1s2169,5
monkeyc5hr1s2170,3
monkeyc5hr1s2171,3
monkeyc5hr1s2172,5
monkeyc5hr1s2173,0
monkeyc5hr1s2174,5
monkeyc5hr1s2175,8
monkeyc5hr1s2176,3
monkeyc5hr1s2177,8
monkeyc5hr1s2178,8
monkeyc5hr1s2179,5
monkeyc5hr1s2180,8
monkeyc5hr1s2181,3
monkeyc5hr1s2182,5
monkeyc5hr1s2183,8
monkeyc5hr1s2184,8
monkeyc5hr1s2185,5
monkeyc5hr1s2186,0
monkeyc5hr1s2187,5
monkeyc5hr1s2188,5
monkeyc5hr1s2189,8
monkeyc5hr1s2190,0
monkeyc5hr1s2191,5
monkeyc5hr1s2192,8
monkeyc5hr1s2193,8
monkeyc5hr1s2194,0
monkeyc5hr1s2195,5
monkeyc5hr1s2196,5
monkeyc5hr1s2197,5
monkeyc5hr1s2198,5
monkeyc5hr1s2199,8
monkeyc5hr1s2200,8
monkeyc5hr1s2201,8
monkeyc5hr1s2202,0
monkeyc5hr1s2203,8
monkeyc5hr1s2204,0
monkeyc5hr1s2205,3
monkeyc5hr1s2206,5
monkeyc5hr1s2207,0
monkeyc5hr1s2208,8
monkeyc5hr1s2209,5
monkeyc5hr1s2210,8
monkeyc5hr1s2211,3
monkeyc5hr1s2212,8
monkeyc5hr1s2213,3
monkeyc5hr1s2214,0
monkeyc5hr1s2215,3
monkeyc5hr1s2216,5
monkeyc5hr1s2217,0
monkeyc5hr1s2218,3
monkeyc5hr1s2219,5
monkeyc5hr1s2220,3
monkeyc5hr1s2221,8
monkeyc5hr1s2222,8
monkeyc5hr1s2223,0
monkeyc5hr1s2224,5
monkeyc5hr1s2225,3
monkeyc5hr1s2226,8
monkeyc5hr1s2227,3
monkeyc5hr1s2228,8
monkeyc5hr1s2229,8
monkeyc5hr1s2230,8
monkeyc5hr1s2231,3
monkeyc5hr1s2232,8
monkeyc5hr1s2233,3
monkeyc5hr1s2234,8
monkeyc5hr1s2235,5
monkeyc5hr1s2236,8
monkeyc5hr1s2237,3
monkeyc5hr1s2238,0
monkeyc5hr1s2239,3
monkeyc5hr1s2240,3
monkeyc5hr1s2241,3
monkeyc5hr1s2242,5
monkeyc5hr1s2243,8
monkeyc5hr1s2244,8
monkeyc5hr1s2245,8
monkeyc5hr1s2246,3
monkeyc5hr1s2247,5
monkeyc5hr1s2248,8
monkeyc5hr1s2249,0
monkeyc5hr1s2250,3
monkeyc5hr1s2251,5
monkeyc5hr1s2252,3
monkeyc5hr1s2253,0
monkeyc5hr1s2254,3
monkeyc5hr1s2255,8
monkeyc5hr1s2256,5
monkeyc5hr1s2257,5
monkeyc5hr1s2258,5
monkeyc5hr1s2259,3
monkeyc5hr1s2260,3
monkeyc5hr1s2261,8
monkeyc5hr1s2262,5
monkeyc5hr1s2263,3
monkeyc5hr1s2264,3
monkeyc5hr1s2265,3
monkeyc5hr1s2266,8
monkeyc5hr1s2267,3
monkeyc5hr1s2268,3
monkeyc5hr1s2269,5
monkeyc5hr1s2270,5
monkeyc5hr1s2271,5
monkeyc5hr1s2272,5
monkeyc5hr1s2273,5
monkeyc5hr1s2274,8
monkeyc5hr1s2275,3
monkeyc5hr1s2276,5
monkeyc5hr1s2277,5
monkeyc5hr1s2278,3
monkeyc5hr1s2279,3
monkeyc5hr1s2280,8
monkeyc5hr1s2281,3
monkeyc5hr1s2282,5
monkeyc5hr1s2283,8
monkeyc5hr1s2284,3
monkeyc5hr1s2285,8
monkeyc5hr1s2286,3
monkeyc5hr1s2287,0
monkeyc5hr1s2288,3
monkeyc5hr1s2289,3
monkeyc5hr1s2290,3
monkeyc5hr1s2291,8
monkeyc5hr1s2292,3
monkeyc5hr1s2293,8
monkeyc5hr1s2294,8
monkeyc5hr1s2295,8
monkeyc5hr1s2296,5
monkeyc5hr1s2297,3
monkeyc5hr1s2298,3
monkeyc5hr1s2299,8
monkeyc5hr1s2300,0
monkeyc5hr1s2301,8
monkeyc5hr1s2302,5
monkeyc5hr1s2303,5
monkeyc5hr1s2304,5
monkeyc5hr1s2305,8
monkeyc5hr1s2306,5
monkeyc5hr1s2307,3
monkeyc5hr1s2308,5
monkeyc5hr1s2309,5
monkeyc5hr1s2310,3
monkeyc5hr1s2311,0
monkeyc5hr1s2312,8
monkeyc5hr1s2313,5
monkeyc5hr1s2314,3
monkeyc5hr1s2315,8
monkeyc5hr1s2316,8
monkeyc5hr1s2317,3
monkeyc5hr1s2318,8
monkeyc5hr1s2319,5
monkeyc5hr1s2320,3
monkeyc5hr1s2321,0
monkeyc5hr1s2322,3
monkeyc5hr1s2323,5
monkeyc5hr1s2324,8
monkeyc5hr1s2325,5
monkeyc5hr1s2326,8
monkeyc5hr1s2327,3
monkeyc5hr1s2328,5
monkeyc5hr1s2329,3
monkeyc5hr1s2330,8
monkeyc5hr1s2331,8
monkeyc5hr1s2332,3
monkeyc5hr1s2333,3
monkeyc5hr1s2334,8
monkeyc5hr1s2335,3
monkeyc5hr1s2336,8
monkeyc5hr1s2337,8
monkeyc5hr1s2338,3
monkeyc5hr1s2339,0
monkeyc5hr1s2340,8
monkeyc5hr1s2341,8
monkeyc5hr1s2342,3
monkeyc5hr1s2343,3
monkeyc5hr1s2344,8
monkeyc5hr1s2345,8
monkeyc5hr1s2346,3
monkeyc5hr1s2347,8
monkeyc5hr1s2348,8
monkeyc5hr1s2349,3
monkeyc5hr1s2350,3
monkeyc5hr1s2351,3
monkeyc5hr1s2352,5
monkeyc5hr1s2353,3
monkeyc5hr1s2354,5
monkeyc5hr1s2355,8
monkeyc5hr1s2356,8
monkeyc5hr1s2357,5
monkeyc5hr1s2358,5
monkeyc5hr1s2359,8
monkeyc5hr1s2360,5
monkeyc5hr1s2361,8
monkeyc5hr1s2362,0
monkeyc5hr1s2363,8
monkeyc5hr1s2364,3
monkeyc5hr1s2365,5
monkeyc5hr1s2366,5
monkeyc5hr1s2367,3
monkeyc5hr1s2368,5
monkeyc5hr1s2369,8
monkeyc5hr1s2370,5
monkeyc5hr1s2371,5
monkeyc5hr1s2372,8
monkeyc5hr1s2373,5
monkeyc5hr1s2374,3
monkeyc5hr1s2375,3
monkeyc5hr1s2376,3
monkeyc5hr1s2377,8
monkeyc5hr1s2378,8
monkeyc5hr1s2379,8
monkeyc5hr1s2380,8
monkeyc5hr1s2381,5
monkeyc5hr1s2382,3
monkeyc5hr1s2383,3
monkeyc5hr1s2384,5
monkeyc5hr1s2385,3
monkeyc5hr1s2386,5
monkeyc5hr1s2387,3
monkeyc5hr1s2388,5
monkeyc5hr1s2389,3
monkeyc5hr1s2390,8
monkeyc5hr1s2391,5
monkeyc5hr1s2392,8
monkeyc5hr1s2393,3
monkeyc5hr1s2394,8
monkeyc5hr1s2395,3
monkeyc5hr1s2396,8
monkeyc5hr1s2397,5
monkeyc5hr1s2398,5
monkeyc5hr1s2399,3
monkeyc5hr1s2400,8
monkeyc5hr1s2401,5
monkeyc5hr1s2402,3
monkeyc5hr1s2403,5
monkeyc5hr1s2404,3
monkeyc5hr1s2405,8
monkeyc5hr1s2406,3
monkeyc5hr1s2407,8
monkeyc5hr1s2408,8
monkeyc5hr1s2409,5
monkeyc5hr1s2410,3
monkeyc5hr1s2411,3
monkeyc5hr1s2412,3
monkeyc5hr1s2413,8
monkeyc5hr1s2414,8
monkeyc5hr1s2415,5
monkeyc5hr1s2416,3
monkeyc5hr1s2417,3
monkeyc5hr1s2418,8
monkeyc5hr1s2419,8
monkeyc5hr1s2420,0
monkeyc5hr1s2421,8
monkeyc5hr1s2422,3
monkeyc5hr1s2423,3
monkeyc5hr1s2424,5
monkeyc5hr1s2425,5
monkeyc5hr1s2426,8
monkeyc5hr1s2427,5
monkeyc5hr1s2428,3
monkeyc5hr1s2429,5
monkeyc5hr1s2430,5
monkeyc5hr1s2431,8
monkeyc5hr1s2432,5
monkeyc5hr1s2433,8
monkeyc5hr1s2434,8
monkeyc5hr1s2435,5
monkeyc5hr1s2436,5
monkeyc5hr1s2437,5
monkeyc5hr1s2438,3
monkeyc5hr1s2439,3
monkeyc5hr1s2440,3
monkeyc5hr1s2441,3
monkeyc5hr1s2442,3
monkeyc5hr1s2443,3
monkeyc5hr1s2444,5
monkeyc5hr1s2445,8
monkeyc5hr1s2446,8
monkeyc5hr1s2447,3
monkeyc5hr1s2448,3
monkeyc5hr1s2449,5
monkeyc5hr1s2450,3
monkeyc5hr1s2451,3
monkeyc5hr1s2452,5
monkeyc5hr1s2453,5
monkeyc5hr1s2454,8
monkeyc5hr1s2455,5
monkeyc5hr1s2456,5
monkeyc5hr1s2457,0
monkeyc5hr1s2458,8
monkeyc5hr1s2459,8
monkeyc5hr1s2460,5
monkeyc5hr1s2461,3
monkeyc5hr1s2462,3
monkeyc5hr1s2463,3
monkeyc5hr1s2464,5
monkeyc5hr1s2465,8
monkeyc5hr1s2466,3
monkeyc5hr1s2467,5
monkeyc5hr1s2468,5
monkeyc5hr1s2469,5
monkeyc5hr1s2470,3
monkeyc5hr1s2471,5
monkeyc5hr1s2472,3
monkeyc5hr1s2473,5
monkeyc5hr1s2474,5
monkeyc5hr1s2475,0
monkeyc5hr1s2476,3
monkeyc5hr1s2477,8
monkeyc5hr1s2478,3
monkeyc5hr1s2479,3
monkeyc5hr1s2480,8
monkeyc5hr1s2481,3
monkeyc5hr1s2482,8
monkeyc5hr1s2483,5
monkeyc5hr1s2484,5
monkeyc5hr1s2485,8
monkeyc5hr1s2486,3
monkeyc5hr1s2487,8
monkeyc5hr1s2488,8
monkeyc5hr1s2489,3
monkeyc5hr1s2490,5
monkeyc5hr1s2491,0
monkeyc5hr1s2492,3
monkeyc5hr1s2493,8
monkeyc5hr1s2494,3
monkeyc5hr1s2495,8
monkeyc5hr1s2496,8
monkeyc5hr1s2497,8
monkeyc5hr1s2498,3
monkeyc5hr1s2499,8
monkeyc5hr1s2500,5
monkeyc6r1s2501,5
monkeyc6r1s2502,9
monkeyc6r1s2503,5
monkeyc6r1s2504,1
monkeyc6r1s2505,5
monkeyc6r1s2506,1
monkeyc6r1s2507,8
monkeyc6r1s2508,0
monkeyc6r1s2509,5
monkeyc6r1s2510,9
monkeyc6r1s2511,3
monkeyc6r1s2512,1
monkeyc6r1s2513,8
monkeyc6r1s2514,0
monkeyc6r1s2515,8
monkeyc6r1s2516,9
monkeyc6r1s2517,3
monkeyc6r1s2518,9
monkeyc6r1s2519,5
monkeyc6r1s2520,0
monkeyc6r1s2521,3
monkeyc6r1s2522,5
monkeyc6r1s2523,3
monkeyc6r1s2524,9
monkeyc6r1s2525,8
monkeyc6r1s2526,0
monkeyc6r1s2527,3
monkeyc6r1s2528,0
monkeyc6r1s2529,8
monkeyc6r1s2530,3
monkeyc6r1s2531,3
monkeyc6r1s2532,0
monkeyc6r1s2533,3
monkeyc6r1s2534,9
monkeyc6r1s2535,3
monkeyc6r1s2536,1
monkeyc6r1s2537,8
monkeyc6r1s2538,9
monkeyc6r1s2539,5
monkeyc6r1s2540,3
monkeyc6r1s2541,3
monkeyc6r1s2542,7
monkeyc6r1s2543,3
monkeyc6r1s2544,9
monkeyc6r1s2545,5
monkeyc6r1s2546,5
monkeyc6r1s2547,3
monkeyc6r1s2548,7
monkeyc6r1s2549,3
monkeyc6r1s2550,9
monkeyc6r1s2551,8
monkeyc6r1s2552,0
monkeyc6r1s2553,3
monkeyc6r1s2554,9
monkeyc6r1s2555,5
monkeyc6r1s2556,0
monkeyc6r1s2557,5
monkeyc6r1s2558,9
monkeyc6r1s2559,5
monkeyc6r1s2560,0
monkeyc6r1s2561,5
monkeyc6r1s2562,7
monkeyc6r1s2563,3
monkeyc6r1s2564,1
monkeyc6r1s2565,8
monkeyc6r1s2566,0
monkeyc6r1s2567,3
monkeyc6r1s2568,0
monkeyc6r1s2569,3
monkeyc6r1s2570,1
monkeyc6r1s2571,8
monkeyc6r1s2572,5
monkeyc6r1s2573,8
monkeyc6r1s2574,9
monkeyc6r1s2575,8
monkeyc6r1s2576,9
monkeyc6r1s2577,9
monkeyc6r1s2578,7
monkeyc6r1s2579,8
monkeyc6r1s2580,1
monkeyc6r1s2581,8
monkeyc6r1s2582,9
monkeyc6r1s2583,8
monkeyc6r1s2584,1
monkeyc6r1s2585,5
monkeyc6r1s2586,1
monkeyc6r1s2587,5
monkeyc6r1s2588,0
monkeyc6r1s2589,8
monkeyc6r1s2590,0
monkeyc6r1s2591,5
monkeyc6r1s2592,9
monkeyc6r1s2593,3
monkeyc6r1s2594,9
monkeyc6r1s2595,3
monkeyc6r1s2596,5
monkeyc6r1s2597,3
monkeyc6r1s2598,7
monkeyc6r1s2599,0
monkeyc6r1s2600,9
monkeyc6r1s2601,0
monkeyc6r1s2602,0
monkeyc6r1s2603,5
monkeyc6r1s2604,8
monkeyc6r1s2605,5
monkeyc6r1s2606,1
monkeyc6r1s2607,3
monkeyc6r1s2608,7
monkeyc6r1s2609,8
monkeyc6r1s2610,0
monkeyc6r1s2611,3
monkeyc6r1s2612,7
monkeyc6r1s2613,8
monkeyc6r1s2614,1
monkeyc6r1s2615,3
monkeyc6r1s2616,0
monkeyc6r1s2617,3
monkeyc6r1s2618,0
monkeyc6r1s2619,3
monkeyc6r1s2620,9
monkeyc6r1s2621,3
monkeyc6r1s2622,7
monkeyc6r1s2623,8
monkeyc6r1s2624,7
monkeyc6r1s2625,5
monkeyc6r1s2626,7
monkeyc6r1s2627,3
monkeyc6r1s2628,0
monkeyc6r1s2629,5
monkeyc6r1s2630,0
monkeyc6r1s2631,9
monkeyc6r1s2632,0
monkeyc6r1s2633,8
monkeyc6r1s2634,7
monkeyc6r1s2635,5
monkeyc6r1s2636,7
monkeyc6r1s2637,0
monkeyc6r1s2638,0
monkeyc6r1s2639,8
monkeyc6r1s2640,7
monkeyc6r1s2641,3
monkeyc6r1s2642,0
monkeyc6r1s2643,3
monkeyc6r1s2644,3
monkeyc6r1s2645,3
monkeyc6r1s2646,7
monkeyc6r1s2647,5
monkeyc6r1s2648,0
monkeyc6r1s2649,8
monkeyc6r1s2650,7
monkeyc6r1s2651,9
monkeyc6r1s2652,9
monkeyc6r1s2653,8
monkeyc6r1s2654,0
monkeyc6r1s2655,8
monkeyc6r1s2656,0
monkeyc6r1s2657,8
monkeyc6r1s2658,5
monkeyc6r1s2659,3
monkeyc6r1s2660,7
monkeyc6r1s2661,8
monkeyc6r1s2662,9
monkeyc6r1s2663,8
monkeyc6r1s2664,7
monkeyc6r1s2665,0
monkeyc6r1s2666,5
monkeyc6r1s2667,3
monkeyc6r1s2668,1
monkeyc6r1s2669,8
monkeyc6r1s2670,7
monkeyc6r1s2671,8
monkeyc6r1s2672,9
monkeyc6r1s2673,3
monkeyc6r1s2674,9
monkeyc6r1s2675,5
monkeyc6r1s2676,5
monkeyc6r1s2677,5
monkeyc6r1s2678,9
monkeyc6r1s2679,8
monkeyc6r1s2680,7
monkeyc6r1s2681,8
monkeyc6r1s2682,8
monkeyc6r1s2683,3
monkeyc6r1s2684,1
monkeyc6r1s2685,5
monkeyc6r1s2686,0
monkeyc6r1s2687,8
monkeyc6r1s2688,7
monkeyc6r1s2689,3
monkeyc6r1s2690,1
monkeyc6r1s2691,8
monkeyc6r1s2692,9
monkeyc6r1s2693,5
monkeyc6r1s2694,0
monkeyc6r1s2695,8
monkeyc6r1s2696,1
monkeyc6r1s2697,8
monkeyc6r1s2698,7
monkeyc6r1s2699,5
monkeyc6r1s2700,1
monkeyc6r1s2701,9
monkeyc6r1s2702,9
monkeyc6r1s2703,8
monkeyc6r1s2704,0
monkeyc6r1s2705,8
monkeyc6r1s2706,0
monkeyc6r1s2707,8
monkeyc6r1s2708,8
monkeyc6r1s2709,8
monkeyc6r1s2710,5
monkeyc6r1s2711,8
monkeyc6r1s2712,7
monkeyc6r1s2713,7
monkeyc6r1s2714,9
monkeyc6r1s2715,3
monkeyc6r1s2716,0
monkeyc6r1s2717,8
monkeyc6r1s2718,7
monkeyc6r1s2719,5
monkeyc6r1s2720,0
monkeyc6r1s2721,8
monkeyc6r1s2722,0
monkeyc6r1s2723,8
monkeyc6r1s2724,9
monkeyc6r1s2725,3
monkeyc6r1s2726,3
monkeyc6r1s2727,3
monkeyc6r1s2728,1
monkeyc6r1s2729,5
monkeyc6r1s2730,7
monkeyc6r1s2731,3
monkeyc6r1s2732,9
monkeyc6r1s2733,3
monkeyc6r1s2734,7
monkeyc6r1s2735,8
monkeyc6r1s2736,7
monkeyc6r1s2737,8
monkeyc6r1s2738,9
monkeyc6r1s2739,3
monkeyc6r1s2740,7
monkeyc6r1s2741,8
monkeyc6r1s2742,9
monkeyc6r1s2743,3
monkeyc6r1s2744,1
monkeyc6r1s2745,8
monkeyc6r1s2746,5
monkeyc6r1s2747,8
monkeyc6r1s2748,7
monkeyc6r1s2749,5
monkeyc6r1s2750,3
monkeyc6r1s2751,5
monkeyc6r1s2752,5
monkeyc6r1s2753,3
monkeyc6r1s2754,1
monkeyc6r1s2755,7
monkeyc6r1s2756,0
monkeyc6r1s2757,3
monkeyc6r1s2758,1
monkeyc6r1s2759,3
monkeyc6r1s2760,7
monkeyc6r1s2761,3
monkeyc6r1s2762,7
monkeyc6r1s2763,3
monkeyc6r1s2764,3
monkeyc6r1s2765,8
monkeyc6r1s2766,7
monkeyc6r1s2767,7
monkeyc6r1s2768,9
monkeyc6r1s2769,5
monkeyc6r1s2770,0
monkeyc6r1s2771,8
monkeyc6r1s2772,7
monkeyc6r1s2773,5
monkeyc6r1s2774,9
monkeyc6r1s2775,9
monkeyc6r1s2776,9
monkeyc6r1s2777,8
monkeyc6r1s2778,9
monkeyc6r1s2779,5
monkeyc6r1s2780,9
monkeyc6r1s2781,8
monkeyc6r1s2782,7
monkeyc6r1s2783,8
monkeyc6r1s2784,0
monkeyc6r1s2785,5
monkeyc6r1s2786,1
monkeyc6r1s2787,7
monkeyc6r1s2788,7
monkeyc6r1s2789,7
monkeyc6r1s2790,9
monkeyc6r1s2791,8
monkeyc6r1s2792,5
monkeyc6r1s2793,8
monkeyc6r1s2794,9
monkeyc6r1s2795,5
monkeyc6r1s2796,7
monkeyc6r1s2797,8
monkeyc6r1s2798,0
monkeyc6r1s2799,8
monkeyc6r1s2800,9
monkeyc6r1s2801,5
monkeyc6r1s2802,9
monkeyc6r1s2803,5
monkeyc6r1s2804,0
monkeyc6r1s2805,8
monkeyc6r1s2806,8
monkeyc6r1s2807,8
monkeyc6r1s2808,0
monkeyc6r1s2809,5
monkeyc6r1s2810,9
monkeyc6r1s2811,3
monkeyc6r1s2812,7
monkeyc6r1s2813,8
monkeyc6r1s2814,7
monkeyc6r1s2815,3
monkeyc6r1s2816,0
monkeyc6r1s2817,8
monkeyc6r1s2818,7
monkeyc6r1s2819,3
monkeyc6r1s2820,5
monkeyc6r1s2821,8
monkeyc6r1s2822,9
monkeyc6r1s2823,5
monkeyc6r1s2824,9
monkeyc6r1s2825,5
monkeyc6r1s2826,7
monkeyc6r1s2827,5
monkeyc6r1s2828,9
monkeyc6r1s2829,3
monkeyc6r1s2830,7
monkeyc6r1s2831,5
monkeyc6r1s2832,7
monkeyc6r1s2833,3
monkeyc6r1s2834,9
monkeyc6r1s2835,5
monkeyc6r1s2836,9
monkeyc6r1s2837,3
monkeyc6r1s2838,0
monkeyc6r1s2839,8
monkeyc6r1s2840,7
monkeyc6r1s2841,5
monkeyc6r1s2842,9
monkeyc6r1s2843,5
monkeyc6r1s2844,7
monkeyc6r1s2845,3
monkeyc6r1s2846,7
monkeyc6r1s2847,3
monkeyc6r1s2848,9
monkeyc6r1s2849,8
monkeyc6r1s2850,9
monkeyc6r1s2851,5
monkeyc6r1s2852,7
monkeyc6r1s2853,5
monkeyc6r1s2854,9
monkeyc6r1s2855,8
monkeyc6r1s2856,7
monkeyc6r1s2857,8
monkeyc6r1s2858,5
monkeyc6r1s2859,3
monkeyc6r1s2860,7
monkeyc6r1s2861,5
monkeyc6r1s2862,5
monkeyc6r1s2863,8
monkeyc6r1s2864,9
monkeyc6r1s2865,5
monkeyc6r1s2866,9
monkeyc6r1s2867,8
monkeyc6r1s2868,9
monkeyc6r1s2869,5
monkeyc6r1s2870,0
monkeyc6r1s2871,8
monkeyc6r1s2872,0
monkeyc6r1s2873,8
monkeyc6r1s2874,0
monkeyc6r1s2875,3
monkeyc6r1s2876,9
monkeyc6r1s2877,8
monkeyc6r1s2878,7
monkeyc6r1s2879,5
monkeyc6r1s2880,7
monkeyc6r1s2881,3
monkeyc6r1s2882,1
monkeyc6r1s2883,8
monkeyc6r1s2884,7
monkeyc6r1s2885,5
monkeyc6r1s2886,0
monkeyc6r1s2887,8
monkeyc6r1s2888,5
monkeyc6r1s2889,3
monkeyc6r1s2890,7
monkeyc6r1s2891,8
monkeyc6r1s2892,1
monkeyc6r1s2893,3
monkeyc6r1s2894,7
monkeyc6r1s2895,3
monkeyc6r1s2896,5
monkeyc6r1s2897,3
monkeyc6r1s2898,7
monkeyc6r1s2899,8
monkeyc6r1s2900,0
monkeyc6r1s2901,5
monkeyc6r1s2902,9
monkeyc6r1s2903,3
monkeyc6r1s2904,0
monkeyc6r1s2905,8
monkeyc6r1s2906,1
monkeyc6r1s2907,3
monkeyc6r1s2908,9
monkeyc6r1s2909,5
monkeyc6r1s2910,1
monkeyc6r1s2911,8
monkeyc6r1s2912,9
monkeyc6r1s2913,8
monkeyc6r1s2914,0
monkeyc6r1s2915,8
monkeyc6r1s2916,9
monkeyc6r1s2917,8
monkeyc6r1s2918,7
monkeyc6r1s2919,5
monkeyc6r1s2920,0
monkeyc6r1s2921,5
monkeyc6r1s2922,5
monkeyc6r1s2923,7
monkeyc6r1s2924,9
monkeyc6r1s2925,3
monkeyc6r1s2926,9
monkeyc6r1s2927,8
monkeyc6r1s2928,1
monkeyc6r1s2929,5
monkeyc6r1s2930,5
monkeyc6r1s2931,5
monkeyc6r1s2932,0
monkeyc6r1s2933,8
monkeyc6r1s2934,7
monkeyc6r1s2935,8
monkeyc6r1s2936,7
monkeyc6r1s2937,7
monkeyc6r1s2938,7
monkeyc6r1s2939,5
monkeyc6r1s2940,0
monkeyc6r1s2941,8
monkeyc6r1s2942,9
monkeyc6r1s2943,5
monkeyc6r1s2944,9
monkeyc6r1s2945,5
monkeyc6r1s2946,1
monkeyc6r1s2947,8
monkeyc6r1s2948,0
monkeyc6r1s2949,0
monkeyc6r1s2950,0
monkeyc6r1s2951,7
monkeyc6r1s2952,5
monkeyc6r1s2953,8
monkeyc6r1s2954,9
monkeyc6r1s2955,3
monkeyc6r1s2956,0
monkeyc6r1s2957,3
monkeyc6r1s2958,0
monkeyc6r1s2959,8
monkeyc6r1s2960,0
monkeyc6r1s2961,3
monkeyc6r1s2962,0
monkeyc6r1s2963,3
monkeyc6r1s2964,7
monkeyc6r1s2965,3
monkeyc6r1s2966,9
monkeyc6r1s2967,3
monkeyc6r1s2968,7
monkeyc6r1s2969,8
monkeyc6r1s2970,1
monkeyc6r1s2971,8
monkeyc6r1s2972,0
monkeyc6r1s2973,3
monkeyc6r1s2974,7
monkeyc6r1s2975,8
monkeyc6r1s2976,9
monkeyc6r1s2977,3
monkeyc6r1s2978,5
monkeyc6r1s2979,8
monkeyc6r1s2980,9
monkeyc6r1s2981,8
monkeyc6r1s2982,8
monkeyc6r1s2983,3
monkeyc6r1s2984,0
monkeyc6r1s2985,5
monkeyc6r1s2986,7
monkeyc6r1s2987,3
monkeyc6r1s2988,3
monkeyc6r1s2989,8
monkeyc6r1s2990,1
monkeyc6r1s2991,5
monkeyc6r1s2992,9
monkeyc6r1s2993,3
monkeyc6r1s2994,0
monkeyc6r1s2995,3
monkeyc6r1s2996,7
monkeyc6r1s2997,9
monkeyc6r1s2998,0
monkeyc6r1s2999,3
monkeyc6r1s3000,0
monkeyc7sp1s3001,6
monkeyc7sp1s3002,6
monkeyc7sp1s3003,1
monkeyc7sp1s3004,1
monkeyc7sp1s3005,1
monkeyc7sp1s3006,1
monkeyc7sp1s3007,1
monkeyc7sp1s3008,1
monkeyc7sp1s3009,1
monkeyc7sp1s3010,1
monkeyc7sp1s3011,1
monkeyc7sp1s3012,1
monkeyc7sp1s3013,6
monkeyc7sp1s3014,1
monkeyc7sp1s3015,1
monkeyc7sp1s3016,1
monkeyc7sp1s3017,1
monkeyc7sp1s3018,1
monkeyc7sp1s3019,1
monkeyc7sp1s3020,1
monkeyc7sp1s3021,1
monkeyc7sp1s3022,1
monkeyc7sp1s3023,1
monkeyc7sp1s3024,6
monkeyc7sp1s3025,1
monkeyc7sp1s3026,1
monkeyc7sp1s3027,1
monkeyc7sp1s3028,1
monkeyc7sp1s3029,1
monkeyc7sp1s3030,1
